,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2187,2022-01-08 00:00:00,0.12336222763310681,-0.5032248247723501,0.7546669917713767,0.02677142674633508,0.21837778839122632,-0.0006760296467337152,-0.0006760296467337152,-0.0006760296467337152,0.004934363411767184,0.004934363411767184,0.004934363411767184,-0.006320470281572,-0.006320470281572,-0.006320470281572,0.0007100772230710999,0.0007100772230710999,0.0007100772230710999,0.0,0.0,0.0,0.12268619798637309
2188,2022-01-08 01:00:00,0.12337619452336397,-0.5277267634316389,0.7524859832522234,0.02673512751558752,0.21849222428491408,-0.008217666217030106,-0.008217666217030106,-0.008217666217030106,-0.0021040728454491866,-0.0021040728454491866,-0.0021040728454491866,-0.006826492334741897,-0.006826492334741897,-0.006826492334741897,0.0007128989631609783,0.0007128989631609783,0.0007128989631609783,0.0,0.0,0.0,0.11515852830633387
2189,2022-01-08 02:00:00,0.12339016141362114,-0.5311641092896942,0.7061023077905296,0.026698828284839517,0.2186066601786018,-0.012594283907672013,-0.012594283907672013,-0.012594283907672013,-0.006089332494162372,-0.006089332494162372,-0.006089332494162372,-0.007220985442831857,-0.007220985442831857,-0.007220985442831857,0.0007160340293222129,0.0007160340293222129,0.0007160340293222129,0.0,0.0,0.0,0.11079587750594912
2190,2022-01-08 03:00:00,0.1234041283038783,-0.5335251903611306,0.7105853106508724,0.02666252905409196,0.21872109607228954,-0.013134953115510151,-0.013134953115510151,-0.013134953115510151,-0.006350304222916051,-0.006350304222916051,-0.006350304222916051,-0.007504129627506932,-0.007504129627506932,-0.007504129627506932,0.0007194807349128307,0.0007194807349128307,0.0007194807349128307,0.0,0.0,0.0,0.11026917518836815
2191,2022-01-08 04:00:00,0.12341809519413559,-0.5103770212607799,0.8064107854531146,0.0266262298233435,0.21883553196597821,-0.011650018877059574,-0.011650018877059574,-0.011650018877059574,-0.004695853537149442,-0.004695853537149442,-0.004695853537149442,-0.0076774027171238705,-0.0076774027171238705,-0.0076774027171238705,0.0007232373772137391,0.0007232373772137391,0.0007232373772137391,0.0,0.0,0.0,0.11176807631707601
2192,2022-01-08 05:00:00,0.12343206208439275,-0.5032854719228946,0.7530023690953993,0.02658993059259593,0.21894996785966594,-0.010618829678682192,-0.010618829678682192,-0.010618829678682192,-0.003602587053058129,-0.003602587053058129,-0.003602587053058129,-0.007743544863166707,-0.007743544863166707,-0.007743544863166707,0.0007273022375426456,0.0007273022375426456,0.0007273022375426456,0.0,0.0,0.0,0.11281323240571056
2193,2022-01-08 06:00:00,0.12344602897464992,-0.5090265325332918,0.7325389534532813,0.026553631361847924,0.21906440375335282,-0.011110876218073665,-0.011110876218073665,-0.011110876218073665,-0.004136041661575632,-0.004136041661575632,-0.004136041661575632,-0.007706508137861106,-0.007706508137861106,-0.007706508137861106,0.0007316735813630716,0.0007316735813630716,0.0007316735813630716,0.0,0.0,0.0,0.11233515275657625
2194,2022-01-08 07:00:00,0.12345999586490708,-0.4870480246591194,0.6969571359856609,0.026517332131100368,0.21917883964704052,-0.012258266381178743,-0.012258266381178743,-0.012258266381178743,-0.005423224119683101,-0.005423224119683101,-0.005423224119683101,-0.00757139191985759,-0.00757139191985759,-0.00757139191985759,0.0007363496583619442,0.0007363496583619442,0.0007363496583619442,0.0,0.0,0.0,0.11120172948372833
2195,2022-01-08 08:00:00,0.12347396275516426,-0.5472479638728905,0.7689761862552627,0.026481032900352364,0.21929327554072825,-0.012543403100183766,-0.012543403100183766,-0.012543403100183766,-0.005940366855456406,-0.005940366855456406,-0.005940366855456406,-0.00734436494732693,-0.00734436494732693,-0.00734436494732693,0.0007413287025995702,0.0007413287025995702,0.0007413287025995702,0.0,0.0,0.0,0.1109305596549805
2196,2022-01-08 09:00:00,0.12348792964542142,-0.526415060910153,0.7315662798775402,0.026444733669604804,0.21940771143441512,-0.011475343965100674,-0.011475343965100674,-0.011475343965100674,-0.0051893778180639935,-0.0051893778180639935,-0.0051893778180639935,-0.007032575079630531,-0.007032575079630531,-0.007032575079630531,0.0007466089325938503,0.0007466089325938503,0.0007466089325938503,0.0,0.0,0.0,0.11201258568032074
2197,2022-01-08 10:00:00,0.12350189653567858,-0.5219355726200576,0.7643507624016258,0.02640843443885679,0.21952214732810285,-0.010006781513895972,-0.010006781513895972,-0.010006781513895972,-0.004114922109916942,-0.004114922109916942,-0.004114922109916942,-0.0066440479553919966,-0.0066440479553919966,-0.0066440479553919966,0.0007521885514129657,0.0007521885514129657,0.0007521885514129657,0.0,0.0,0.0,0.11349511502178261
2198,2022-01-08 11:00:00,0.12351586342593587,-0.526910824869172,0.7290681256549608,0.02637213520810877,0.21963658322179153,-0.009413617711959267,-0.009413617711959267,-0.009413617711959267,-0.00398410759118625,-0.00398410759118625,-0.00398410759118625,-0.006187575867578779,-0.006187575867578779,-0.006187575867578779,0.0007580657468057599,0.0007580657468057599,0.0007580657468057599,0.0,0.0,0.0,0.1141022457139766
2199,2022-01-08 12:00:00,0.12352983031619304,-0.5430975209296922,0.7684880916701655,0.026335835977360767,0.21975101911547926,-0.009896201954498094,-0.009896201954498094,-0.009896201954498094,-0.004987842352695088,-0.004987842352695088,-0.004987842352695088,-0.005672598293135497,-0.005672598293135497,-0.005672598293135497,0.000764238691332494,0.000764238691332494,0.000764238691332494,0.0,0.0,0.0,0.11363362836169494
2200,2022-01-08 13:00:00,0.1235437972064502,-0.5502896187553382,0.7329440584190907,0.02629953674661321,0.21986545500916702,-0.01034713301034199,-0.01034713301034199,-0.01034713301034199,-0.006008762942040986,-0.006008762942040986,-0.006008762942040986,-0.005109075610736294,-0.005109075610736294,-0.005109075610736294,0.000770705542435289,0.000770705542435289,0.000770705542435289,0.0,0.0,0.0,0.11319666419610822
2201,2022-01-08 14:00:00,0.12355776409670738,-0.5824055166669847,0.7636610614414249,0.026263237515865193,0.21997989090285475,-0.009455052366768305,-0.009455052366768305,-0.009455052366768305,-0.005725159190531856,-0.005725159190531856,-0.005725159190531856,-0.004507357618780819,-0.004507357618780819,-0.004507357618780819,0.0007774644425443692,0.0007774644425443692,0.0007774644425443692,0.0,0.0,0.0,0.11410271172993908
2202,2022-01-08 15:00:00,0.12357173098696454,-0.531388648560034,0.7738203381020472,0.026226938285117636,0.22009432679654156,-0.0069349231097415275,-0.0069349231097415275,-0.0069349231097415275,-0.0038413881059419027,-0.0038413881059419027,-0.0038413881059419027,-0.0038780485230478505,-0.0038780485230478505,-0.0038780485230478505,0.0007845135192482267,0.0007845135192482267,0.0007845135192482267,0.0,0.0,0.0,0.11663680787722301
2203,2022-01-08 16:00:00,0.1235856978772217,-0.5047085183358139,0.8390987894830048,0.026190639054369632,0.22020876269022932,-0.0036073043269149447,-0.0036073043269149447,-0.0036073043269149447,-0.0011672851107563938,-0.0011672851107563938,-0.0011672851107563938,-0.0032318701015078945,-0.0032318701015078945,-0.0032318701015078945,0.0007918508853493446,0.0007918508853493446,0.0007918508853493446,0.0,0.0,0.0,0.11997839355030676
2204,2022-01-08 17:00:00,0.123599664767479,-0.5175180799295298,0.771639767616199,0.026154339823621617,0.22032319858391797,-0.00032489792685815315,-0.00032489792685815315,-0.00032489792685815315,0.0014551522001226443,0.0014551522001226443,0.0014551522001226443,-0.002579524765983932,-0.002579524765983932,-0.002579524765983932,0.0007994746390031344,0.0007994746390031344,0.0007994746390031344,0.0,0.0,0.0,0.12327476684062084
2205,2022-01-08 18:00:00,0.12361363165773616,-0.5452769998368419,0.7963324275619618,0.0261180405928736,0.22043763447760573,0.0029967649185671874,0.0029967649185671874,0.0029967649185671874,0.004120942291290891,0.004120942291290891,0.004120942291290891,-0.001931560236561667,-0.001931560236561667,-0.001931560236561667,0.000807382863837963,0.000807382863837963,0.000807382863837963,0.0,0.0,0.0,0.12661039657630335
2206,2022-01-08 19:00:00,0.12362759854799332,-0.5070165760250059,0.727289514177338,0.026081741362126043,0.22055207037129346,0.007086943613782898,0.007086943613782898,0.007086943613782898,0.007569607500341475,0.007569607500341475,0.007569607500341475,-0.0012982375155922686,-0.0012982375155922686,-0.0012982375155922686,0.0008155736290336912,0.0008155736290336912,0.0008155736290336912,0.0,0.0,0.0,0.13071454216177622
2207,2022-01-08 20:00:00,0.12364156543825049,-0.4659479959070691,0.7779664672125602,0.02604544213137804,0.2206665062649812,0.011991625635630236,0.011991625635630236,0.011991625635630236,0.011856984444536487,0.011856984444536487,0.011856984444536487,-0.0006894037984020124,-0.0006894037984020124,-0.0006894037984020124,0.0008240449894957591,0.0008240449894957591,0.0008240449894957591,0.0,0.0,0.0,0.13563319107388072
2208,2022-01-08 21:00:00,0.12365553232850765,-0.484170121425734,0.7721746713766604,0.02600914290063048,0.22078094215866803,0.016168071555637896,0.016168071555637896,0.016168071555637896,0.015449648458326004,0.015449648458326004,0.015449648458326004,-0.0001143718886099241,-0.0001143718886099241,-0.0001143718886099241,0.0008327949859218179,0.0008327949859218179,0.0008327949859218179,0.0,0.0,0.0,0.13982360388414555
2209,2022-01-08 22:00:00,0.12366949921876483,-0.47472647958034964,0.7429067631791776,0.025972843669882475,0.22089537805235576,0.017204527211307954,0.017204527211307954,0.017204527211307954,0.0159445131650118,0.0159445131650118,0.0159445131650118,0.0004181924013496173,0.0004181924013496173,0.0004181924013496173,0.0008418216449465417,0.0008418216449465417,0.0008418216449465417,0.0,0.0,0.0,0.1408740264300728
2210,2022-01-08 23:00:00,0.1236834661090221,-0.4785842756163386,0.7688933009114881,0.02593654443913445,0.22100981394604444,0.013780913014566763,0.013780913014566763,0.013780913014566763,0.01202941653989958,0.01202941653989958,0.01202941653989958,0.00090037349542358,0.00090037349542358,0.00090037349542358,0.0008511229792436042,0.0008511229792436042,0.0008511229792436042,0.0,0.0,0.0,0.13746437912358886
2211,2022-01-09 00:00:00,0.12369743299927927,-0.5158338287529157,0.7626776190676984,0.025900245208386446,0.22112424983973217,0.00712015909534957,0.00712015909534957,0.00712015909534957,0.004934363411611663,0.004934363411611663,0.004934363411611663,0.0013250986960887362,0.0013250986960887362,0.0013250986960887362,0.0008606969876491713,0.0008606969876491713,0.0008606969876491713,0.0,0.0,0.0,0.13081759209462884
2212,2022-01-09 01:00:00,0.12371139988953644,-0.5070546550990691,0.7484453979699537,0.025863945977638886,0.2212386857334199,0.0004526879262183904,0.0004526879262183904,0.0004526879262183904,-0.0021040728455588627,-0.0021040728455588627,-0.0021040728455588627,0.001686219116481189,0.001686219116481189,0.001686219116481189,0.0008705416552960642,0.0008705416552960642,0.0008705416552960642,0.0,0.0,0.0,0.12416408781575483
2213,2022-01-09 02:00:00,0.12372536677979361,-0.542550146540737,0.7695479671652508,0.02582764674689088,0.22135312162710677,-0.0032300995913487323,-0.0032300995913487323,-0.0032300995913487323,-0.006089332494184555,-0.006089332494184555,-0.006089332494184555,0.001978577949130557,0.001978577949130557,0.001978577949130557,0.000880654953705264,0.000880654953705264,0.000880654953705264,0.0,0.0,0.0,0.12049526718844487
2214,2022-01-09 03:00:00,0.12373933367005077,-0.5867656973151752,0.76274597136937,0.025791347516143325,0.2214675575207945,-0.003261204099997227,-0.003261204099997227,-0.003261204099997227,-0.006350304222982381,-0.006350304222982381,-0.006350304222982381,0.0021980652820508214,0.0021980652820508214,0.0021980652820508214,0.0008910348409343311,0.0008910348409343311,0.0008910348409343311,0.0,0.0,0.0,0.12047812957005355
2215,2022-01-09 04:00:00,0.12375330056030795,-0.5432342736117205,0.7660334251313335,0.025755048285395307,0.22158199341448223,-0.0014525154278192157,-0.0014525154278192157,-0.0014525154278192157,-0.004695853537209697,-0.004695853537209697,-0.004695853537209697,0.00234165884769666,0.00234165884769666,0.00234165884769666,0.0009016792616938207,0.0009016792616938207,0.0009016792616938207,0.0,0.0,0.0,0.12230078513248874
2216,2022-01-09 05:00:00,0.12376726745056522,-0.5214270097886169,0.7664079746526136,0.025718749054647293,0.22169642930817088,-0.00028255063313218493,-0.00028255063313218493,-0.00028255063313218493,-0.003602587053093803,-0.003602587053093803,-0.003602587053093803,0.0024074502725215767,0.0024074502725215767,0.0024074502725215767,0.0009125861474400404,0.0009125861474400404,0.0009125861474400404,0.0,0.0,0.0,0.12348471681743305
2217,2022-01-09 06:00:00,0.12378123434082239,-0.512030232837314,0.7410606415540321,0.02568244982389929,0.22181086520185864,-0.0008176316639337632,-0.0008176316639337632,-0.0008176316639337632,-0.0041360416615632755,-0.0041360416615632755,-0.0041360416615632755,0.0023946565810958817,0.0023946565810958817,0.0023946565810958817,0.0009237534165336302,0.0009237534165336302,0.0009237534165336302,0.0,0.0,0.0,0.12296360267688862
2218,2022-01-09 07:00:00,0.12379520123107957,-0.5427502819381712,0.7807285332963149,0.02564615059315173,0.22192530109554637,-0.0021844282472088757,-0.0021844282472088757,-0.0021844282472088757,-0.005423224119729714,-0.005423224119729714,-0.005423224119729714,0.002303616898173069,0.002303616898173069,0.002303616898173069,0.0009351789743477684,0.0009351789743477684,0.0009351789743477684,0.0,0.0,0.0,0.12161077298387069
2219,2022-01-09 08:00:00,0.12380916812133673,-0.5415472687826727,0.8018328754686249,0.025609851362403714,0.2220397369892332,-0.0028577316602529912,-0.0028577316602529912,-0.0028577316602529912,-0.005940366855581119,-0.005940366855581119,-0.005940366855581119,0.002135774481925453,0.002135774481925453,0.002135774481925453,0.0009468607134026746,0.0009468607134026746,0.0009468607134026746,0.0,0.0,0.0,0.12095143646108374
2220,2022-01-09 09:00:00,0.1238231350115939,-0.5030526383489242,0.780192682357206,0.025573552131656158,0.22215417288292097,-0.0023369368959845244,-0.0023369368959845244,-0.0023369368959845244,-0.005189377818058498,-0.005189377818058498,-0.005189377818058498,0.0018936444086164292,0.0018936444086164292,0.0018936444086164292,0.0009587965134575427,0.0009587965134575427,0.0009587965134575427,0.0,0.0,0.0,0.12148619811560937
2221,2022-01-09 10:00:00,0.12383710190185106,-0.5214549788230579,0.793089235527483,0.025537252900908598,0.2222686087766087,-0.0015631704566082733,-0.0015631704566082733,-0.0015631704566082733,-0.004114922109893942,-0.004114922109893942,-0.004114922109893942,0.0015807674116128892,0.0015807674116128892,0.0015807674116128892,0.0009709842416727799,0.0009709842416727799,0.0009709842416727799,0.0,0.0,0.0,0.12227393144524279
2222,2022-01-09 11:00:00,0.12385106879210822,-0.4753651464009323,0.7333902077821682,0.025500953670160594,0.22238304467029552,-0.0017990352843417854,-0.0017990352843417854,-0.0017990352843417854,-0.003984107591165368,-0.003984107591165368,-0.003984107591165368,0.001201650554102607,0.001201650554102607,0.001201650554102607,0.0009834217527209762,0.0009834217527209762,0.0009834217527209762,0.0,0.0,0.0,0.12205203350776643
2223,2022-01-09 12:00:00,0.12386503568236551,-0.487392779781521,0.7290257347970411,0.02546465443941212,0.22249748056398508,-0.003230039883401559,-0.003230039883401559,-0.003230039883401559,-0.0049878423526455015,-0.0049878423526455015,-0.0049878423526455015,0.0007616955803152203,0.0007616955803152203,0.0007616955803152203,0.0009961068889287224,0.0009961068889287224,0.0009961068889287224,0.0,0.0,0.0,0.12063499579896395
2224,2022-01-09 13:00:00,0.12387900257262267,-0.5562982120531464,0.7342811636494408,0.02542835520866456,0.22261191645767192,-0.004732609513693527,-0.004732609513693527,-0.004732609513693527,-0.006008762942089942,-0.006008762942089942,-0.006008762942089942,0.0002671159480387231,0.0002671159480387231,0.0002671159480387231,0.0010090374803576902,0.0010090374803576902,0.0010090374803576902,0.0,0.0,0.0,0.11914639305892914
2225,2022-01-09 14:00:00,0.12389296946287984,-0.5053425642556245,0.7090630316085841,0.025392055977917005,0.22272635235135968,-0.004978104161592834,-0.004978104161592834,-0.004978104161592834,-0.0057251591906190245,-0.0057251591906190245,-0.0057251591906190245,-0.00027515631595990356,-0.00027515631595990356,-0.00027515631595990356,0.0010222113449860951,0.0010222113449860951,0.0010222113449860951,0.0,0.0,0.0,0.118914865301287
2226,2022-01-09 15:00:00,0.12390693635313701,-0.50744880099964,0.8016135201303084,0.025355756747169,0.2228407882450474,-0.0036633344827710092,-0.0036633344827710092,-0.0036633344827710092,-0.003841388106151605,-0.003841388106151605,-0.003841388106151605,-0.0008575726654275356,-0.0008575726654275356,-0.0008575726654275356,0.0010356262888081315,0.0010356262888081315,0.0010356262888081315,0.0,0.0,0.0,0.12024360187036601
2227,2022-01-09 16:00:00,0.12392090324339418,-0.5193696739773228,0.7928287379917349,0.025319457516421444,0.22295522413873514,-0.001590082612438169,-0.001590082612438169,-0.001590082612438169,-0.001167285110981202,-0.001167285110981202,-0.001167285110981202,-0.0014720776074164423,-0.0014720776074164423,-0.0014720776074164423,0.0010492801059594757,0.0010492801059594757,0.0010492801059594757,0.0,0.0,0.0,0.12233082063095602
2228,2022-01-09 17:00:00,0.12393487013365134,-0.49669346352310906,0.7734928726000228,0.025283158285673426,0.223069660032422,0.0004080984549842442,0.0004080984549842442,0.0004080984549842442,0.0014551522002045798,0.0014551522002045798,0.0014551522002045798,-0.002110224324093951,-0.002110224324093951,-0.002110224324093951,0.0010631705788736153,0.0010631705788736153,0.0010631705788736153,0.0,0.0,0.0,0.12434296858863558
2229,2022-01-09 18:00:00,0.12394883702390863,-0.573706578542933,0.7699021265616662,0.02524685905492541,0.22318409592611158,0.0024349429741036014,0.0024349429741036014,0.0024349429741036014,0.004120942291175696,0.004120942291175696,0.004120942291175696,-0.002763294795459398,-0.002763294795459398,-0.002763294795459398,0.001077295478387304,0.001077295478387304,0.001077295478387304,0.0,0.0,0.0,0.12638377999801223
2230,2022-01-09 19:00:00,0.1239628039141658,-0.5128435805153612,0.7684277057531897,0.025210559824177407,0.2232985318197984,0.0052388372448621285,0.0052388372448621285,0.0052388372448621285,0.007569607500185444,0.007569607500185444,0.007569607500185444,-0.003422422819179042,-0.003422422819179042,-0.003422422819179042,0.0010916525638557286,0.0010916525638557286,0.0010916525638557286,0.0,0.0,0.0,0.12920164115902794
2231,2022-01-09 20:00:00,0.12397677080442296,-0.4728905658042468,0.7745341489701238,0.025174260593429847,0.22341221862027377,0.008884505733154678,0.008884505733154678,0.008884505733154678,0.011856984444636964,0.011856984444636964,0.011856984444636964,-0.004078718294796595,-0.004078718294796595,-0.004078718294796595,0.001106239583314308,0.001106239583314308,0.001106239583314308,0.0,0.0,0.0,0.13286127653757765
2232,2022-01-09 21:00:00,0.12399073769468014,-0.45024994234144944,0.7930778204804072,0.025137961362681843,0.22352589737735148,0.011847311608771281,0.011847311608771281,0.011847311608771281,0.015449648458379232,0.015449648458379232,0.015449648458379232,-0.004723391123241063,-0.004723391123241063,-0.004723391123241063,0.001121054273633113,0.001121054273633113,0.001121054273633113,0.0,0.0,0.0,0.13583804930345142
2233,2022-01-09 22:00:00,0.1240047045849373,-0.5297626257206609,0.7731833791514731,0.025101662131934276,0.2236395761344283,0.011732734441556788,0.011732734441556788,0.011732734441556788,0.015944513165035517,0.015944513165035517,0.015944513165035517,-0.005347873084051329,-0.005347873084051329,-0.005347873084051329,0.001136094360572596,0.001136094360572596,0.001136094360572596,0.0,0.0,0.0,0.1357374390264941
2234,2022-01-09 23:00:00,0.12401867147519446,-0.5125721758450759,0.7930569737835267,0.02506536290118627,0.22375325489150602,0.007236838015699824,0.007236838015699824,0.007236838015699824,0.012029416539773841,0.012029416539773841,0.012029416539773841,-0.005943936083045804,-0.005943936083045804,-0.005943936083045804,0.0011513575589717872,0.0011513575589717872,0.0011513575589717872,0.0,0.0,0.0,0.1312555094908943
2235,2022-01-10 00:00:00,0.12403263836545186,-0.536242127930936,0.7790758769328643,0.025029063670438254,0.22386693364858556,-0.0004026002288137551,-0.0004026002288137551,-0.0004026002288137551,0.004934363411574173,0.004934363411574173,0.004934363411574173,-0.006503805213258972,-0.006503805213258972,-0.006503805213258972,0.0011668415728710443,0.0011668415728710443,0.0011668415728710443,0.0,0.0,0.0,0.12363003813663812
